,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
16996,2247,Nacho,Real Madrid,D S,12,729,2,1.1058966629207134,0,0.1160925044678151,5,4,3,0,2,1.1058966629207134,4.367090180516243,4.33592439442873
16997,2247,Nacho,Real Madrid,D S,20,1704,0,0.313427060842514,1,0.931698496453464,5,6,6,1,0,0.313427060842514,7.493659714236855,7.336371207609773
16998,2247,Nacho,Real Madrid,D S,6,434,1,0.561018692329526,0,0.5023822486400604,6,3,3,0,1,0.561018692329526,0.9404657557606696,0.8651551082730293
16999,2161,Nacho,Real Valladolid,D M S,23,1892,0,0.2217753557488322,2,2.8586981166154146,9,25,2,0,0,0.2217753557488322,4.274715978652239,2.653881164267659
17000,2161,Nacho,Real Valladolid,D S,23,1812,0,0.6165698934346437,1,1.1032605553045869,8,22,3,1,0,0.6165698934346437,5.637176427058876,4.554096693173051
17001,2247,Nacho,Real Madrid,D S,14,636,1,0.1655746735632419,0,0.1226826906204223,2,1,1,0,1,0.1655746735632419,4.086342014372349,3.920767348259688
17002,2247,Nacho,Real Madrid,D S,27,2072,3,1.1693945564329624,0,0.32583187520504,10,5,7,0,3,1.1693945564329624,11.57300278171897,11.028806444257498
17003,2161,Nacho,Rayo Vallecano,D S,13,947,0,0.2181017510592937,1,0.9724772833287716,5,13,5,0,0,0.2181017510592937,3.101416915655136,2.536550972610712
17004,2161,Nacho,Rayo Vallecano,D,22,1717,0,0.4875197298824787,0,0.690430473536253,15,11,7,0,0,0.4875197298824787,4.057134537026286,3.1641729697585106
17005,2247,Nacho,Real Madrid,D S,28,2301,2,1.6064224168658257,3,1.443930201232433,8,9,5,0,2,1.6064224168658257,11.01519051194191,10.27390456572175
17006,2247,Nacho,Real Madrid,D S,16,1150,0,0.4767388226464391,0,0.1790147013962268,5,3,5,0,0,0.4767388226464391,8.079422179609537,7.660971064120531
17007,2161,Nacho,Real Valladolid,D M,35,3150,1,0.5801392141729593,3,3.700065035372973,17,42,10,0,1,0.5801392141729593,10.779464848339558,8.027089975774288
17008,2247,Nacho,Real Madrid,D S,24,1998,1,1.301092516630888,0,0.2138629108667373,11,4,8,0,1,1.301092516630888,5.989287888631225,5.806451445445418
